bassetId|title|where|onlineID
10816|A Creel of Irish Stories|ht|mdp.39015005912830
10819|The Founding of Fortunes|ht|nyp.33433074936331
10820|Seven Little Australians|pg|4731
10820|Seven Little Australians|ht|uc2.ark+=13960=t4qj7b035
10821|The Story of a Baby|pg|53864
10821|The Story of a Baby|ht|uc2.ark+=13960=t15m6438z
10822|The Family at Misrule|pg|48304
10828|The Wonder-Child: An Australian Story|pg|45683
10838|Tell me a Story|pg|43110
10838|Tell me a Story|ht|mdp.39015021305258
10839|Carrots: Just a Little Boy|pg|33544
10839|Carrots: Just a Little Boy|ht|mdp.39015063979218
10840|The Cuckoo Clock|pg|15569
10840|The Cuckoo Clock|ht|mdp.39015083456759
10841|Grandmother Dear: A Book for Boys and Girls|pg|20963
10841|Grandmother Dear: A Book for Boys and Girls|ht|mdp.39015063944089
10842|The Tapestry Room: A Child's Romance|pg|17175
10842|The Tapestry Room: A Child's Romance|ht|njp.32101015715970
10843|A Christmas Child: A Sketch of Boy Life|pg|34045
10843|A Christmas Child: A Sketch of Boy Life|ht|mdp.39015063943792
10844|The Adventures of Herr Baby|pg|29380
10846|Rosy|pg|6676
10848|Hoodie|pg|26125
10849|Two Little Waifs|pg|39567
10849|Two Little Waifs|ht|mdp.39015063948023
10850|The Boys and I: A Child's Story for Children|pg|30845
10850|The Boys and I: A Child's Story for Children|ht|mdp.39015058455778
10851|The Little Old Portrait|pg|43132
10852|Lettice|pg|43130
10853|Christmas-tree Land|pg|39375
10853|Christmas-tree Land|ht|mdp.39015087956465
10854|Us: An Old-fashioned Story|ht|mdp.39076002339203
10856|Silverthorns|pg|43122
10859|Four Winds Farm|pg|39748
10859|Four Winds Farm|ht|uc1.b4098570
10860|Little Miss Peggy: Only a Nursery Story|pg|36015
10861|The Palace in the Garden|pg|36431
10862|Four Ghost Stories|pg|31019
10863|Five Minutes Stories|pg|33196
10864|A Christmas Posy|pg|26015
10866|The Third Miss St. Quentin|pg|43109
10871|Great Uncle Hoot-Toot|pg|29295
10872|The Rectory Children|pg|18275
10872|The Rectory Children|ht|nyp.33433087357756
10875|The Green Casket and Other Stories|pg|36861
10877|The Children of the Castle|pg|43126
10879|Sweet Content|pg|43112
10881|Nurse Heatherdale's Story|pg|39047
10881|Nurse Heatherdale's Story|ht|uc1.b4098150
10883|Leona|ht|nyp.33433074902267
10885|Robin Redbreast: A Story for Girls|pg|26085
10887|The Man with the Pan-pipes and Other Stories|pg|38761
10888|The Girls and I: A Veracious History|pg|31007
10890|Blanche|pg|43125
10891|My New Home|pg|26310
10891|My New Home|ht|mdp.39015063948007
10892|Olivia: A Story for Girls|ht|uva.x030548375
10894|The Carved Lions|pg|39549
10894|The Carved Lions|ht|uva.x000236191
10895|Uncanny Tales|pg|35641
10897|The Oriel Window|pg|39812
10897|The Oriel Window|ht|uc1.b4098154
10898|Miss Mouse and her Boys|pg|30966
10899|Meg Langholme: or, The Day after To-morrow|ht|mdp.39015063943933
10900|Philippa|pg|43169
10900|Philippa|ht|nyp.33433074902283
10901|The Laurel Walk|pg|43129
10901|The Laurel Walk|ht|nyp.33433074902259
10902|The Grim House|pg|43878
10903|This and That: A Tale of Two Tinies|ht|mdp.39015063948015
10904|The Woodpigeons and Mary|pg|43107
10928|Carried Off: A Story of Pirate Times|pg|23892
10944|Harum Scarum: A Poor Relation|ht|nyp.33433074878368
10957|In Exitu Israel: An Historical Novel|ia|inexituisraelhis01bari
10957|In Exitu Israel: An Historical Novel|ht|uc1.b3739869
10960|Grettir the Outlaw: A Story of Iceland|pg|48622
10960|Grettir the Outlaw: A Story of Iceland|ht|inu.39000005514885
10965|Noémi: A Story of Rock-dwellers|pg|44455
10965|Noémi: A Story of Rock-dwellers|ht|wu.89087903688
10966|The Broom-Squire|pg|30354
10966|The Broom-Squire|ht|nyp.33433074932207
10967|Dartmoor Idylls|ht|mdp.39015063525862
10969|Perpetua: A Story of Nimes in A.D. 213|ht|mdp.39015039351344
10971|Domitia|pg|43985
10971|Domitia|ht|njp.32101067628774
10972|Pabo the Priest|pg|42011
10974|The Crock of Gold|ht|nyp.33433074932181
10975|In a Quiet Village|pg|56527
10975|In a Quiet Village|ht|mdp.39015063525698
10976|Winefred: A Story of the Chalk Cliffs|ht|nyp.33433074936422
10977|The Frobishers: A Story of the Staffordshire Potteries|ht|njp.32101073371724
10978|Royal Georgie|ht|njp.32101073371757
10980|The House of Cobwebs and Other Stories|pg|11603
10981|A Crime of the Under-Seas|pg|36118
10981|A Crime of the Under-Seas|ht|uc1.$b358725
10987|The Degradation of Geoffrey Alwith|ht|uc1.b3327209
10989|A Question of Instinct: An Analytical Study|ht|uc1.b3327173
10990|The Adventures of a Ship's Doctor|ht|inu.30000002177503
10994|The Great Jester: Being Some Jest of Fate|ht|inu.32000009266737
11000|The Colossus: A Story of To-day|ht|uc1.b4104305
11002|The Plunderers: A Romance|ht|uc2.ark+=13960=t8bg2kp72
11003|The Descent of the Duchess|ht|uva.x030809539
11005|Lord Linlithgow: A Novel|ht|inu.39000001057152
11009|The Green Carnation|pg|24499
11009|The Green Carnation|ht|uc1.b4094445
11010|An Imaginative Man|ht|nyp.33433074870050
11012|Flames: A London Phantasy|pg|14253
11012|Flames: A London Phantasy|ht|mdp.39015059377294
11013|Byeways|pg|33040
11013|Byeways|ht|pst.000006678173
11015|The Slave: A Romance|ht|mdp.39015060437863
11016|Tongues of Conscience|pg|25986
11016|Tongues of Conscience|ht|nyp.33433074870670
11017|The Prophet of Berkeley Square: A Tragic Extravaganza|pg|2463
11017|The Prophet of Berkeley Square: A Tragic Extravaganza|ht|mdp.39015056588372
11018|Felix: Three Years in a Life|ht|coo.31924013625748
11023|In Sugar-Cane Land|ht|uc2.ark+=13960=t6b28145w
11024|A Deal with the Devil|pg|47246
11027|Lying Prophets: A Novel|pg|7968
11027|Lying Prophets: A Novel|ht|mdp.39015063946381
11028|Children of the Mist|pg|14527
11028|Children of the Mist|ht|nyp.33433075766588
11030|The Human Boy|pg|54270
11030|The Human Boy|ht|mdp.39015063946571
11031|Sons of the Morning|pg|46857
11031|Sons of the Morning|ht|mdp.39015059405889
11032|The Good Red Earth|ht|mdp.39015063946555
11033|The Striking Hours|ht|mdp.39015059405905
11034|Fancy Free|ht|uc2.ark+=13960=t9183970b
11035|The River|ht|mdp.39015059405954
11037|In Kings' Byways: Short Stories|pg|22334
11037|In Kings' Byways: Short Stories|ht|mdp.39015063974995
11054|Shameless Wayne: A Romance of the Last Feud of Wayne and Ratcliffe|pg|47674
11059|The Sirdar's Sabre: Being for the most part the Adventures of Sirdar Bahadur Mohammed Khan|ht|nyp.33433075763106
11060|Donovan Pasha and Some People of Egypt|ht|nyp.33433075748933
11061|McTodd|ht|mdp.39015059405350
11062|A Prince of Good Fellows|pg|31715
11062|A Prince of Good Fellows|ht|mdp.39015065531991
11063|The Dream|pg|9499
11063|The Dream|ht|mdp.39015005766749
11067|Rogues and Vagabonds|pg|46443
11074|Tinkletop's Crime|ht|uva.x000673540
11084|In London's Heart|ht|nyp.33433075744197
11120|Wild Eelin: Her Escapades, Adventures, and Bitter Sorrows|ht|mdp.39015063747961
11127|My Lady Nicotine|pg|18934
11127|My Lady Nicotine|ht|njp.32101067629376
11128|Better Dead|pg|20807
11128|Better Dead|ht|nyp.33433074936968
11129|Auld Licht Idylls|pg|20918
11129|Auld Licht Idylls|ht|mdp.39015030853819
11130|When a Man's Single: A Tale of Literary Life|pg|41031
11130|When a Man's Single: A Tale of Literary Life|ht|njp.32101067629327
11131|A Window in Thrums|pg|20914
11131|A Window in Thrums|ht|mdp.39015030855319
11132|Sentimental Tommy: The Story of his Boyhood|ht|mdp.39015059389638
11133|Tommy and Grizel|pg|11901
11133|Tommy and Grizel|ht|mdp.39015059389653
11148|St. Bernard's: The Romance of a Medical Student|pg|46431
11152|The Yellow Wave: A Romance of the Asiatic Invasion of Australia|ht|nnc1.0037468448
11169|A Counsel of Perfection|ht|njp.32101066123009
11170|Little Peter: A Christmas Morality|pg|45666
11171|The Carissima: A Modern Grotesque|ht|inu.30000054507920
11172|The Gateless Barrier|pg|34619
11172|The Gateless Barrier|ht|uc2.ark+=13960=t5z60cq78
11173|The History of Sir Richard Calmady: A Romance|pg|23784
11173|The History of Sir Richard Calmady: A Romance|ht|mdp.39015026502941
11179|The Constable of St. Nicholas|ht|njp.32101067627479
11182|Mr. Barnes of New York: A Novel|ht|uc1.b249253
11183|The Passenger from Scotland Yard|ht|mdp.39015063976339
11186|Dora Thorne|pg|2374
11188|A Sister to Esau|ht|njp.32101067628931
11193|Lily Lass|ht|nyp.33433074875182
11196|Mononia: A Love Story of "Forty-Eight"|ht|nyp.33433074893565
11199|At the Sign of the Guillotine|ht|nyp.33433075752265
11200|Sir Jaffray's Wife|ht|nyp.33433074895651
11207|The King's Deputy: A Romance of the Last Century|ht|nyp.33433074870811
11209|The Point of Honour: Being Some Adventures of Certain Gentlemen of the Pistol|ht|nyp.33433074870803
11211|A Cluster of Nuts: Being Sketches Among my Own People|ht|mdp.39015014300399
11212|An Isle in the Water|pg|31391
11212|An Isle in the Water|ht|uc2.ark+=13960=t77s7ps7f
11213|The Way of a Maid|ht|nyp.33433074868336
11214|The Land of Mist and Mountain|ht|mdp.39015028040429
11216|The Dear Irish Girl|ht|nyp.33433074870845
11219|The Handsome Brandons: A Story for Girls|ht|uc2.ark+=13960=t7jq0vw6t
11220|A Daughter of the Fields|ht|nyp.33433074870837
11222|That Sweet Enemy|ht|nyp.33433074871017
11224|Three Fair Maids: or, The Burkes of Derrymore|ht|uc2.ark+=13960=t1fj2ch4k
11228|He Would be a Soldier!: A Sketch|ht|uc2.ark+=13960=t1wd3w36d
11233|Vates: or, The Philosophy of Madness|ht|mdp.39015001989824
11250|A Tragic Mystery|ht|mdp.39015059430234
11252|A Ward of the King: A Romance|ht|nyp.33433074896253
11253|A Young Girl's Wooing: A Love Story|pg|12876
11253|A Young Girl's Wooing: A Love Story|ht|mdp.39015050791733
11254|Near to Nature's Heart|ht|uc2.ark+=13960=t1qf8jx19
11259|The Rainbow Feather|pg|55312
11259|The Rainbow Feather|ht|njp.32101063580250
11260|Prudence Palfrey|ht|nyp.33433082170881
11261|John Ward, Preacher|pg|18478
11261|John Ward, Preacher|ht|mdp.39015062247922
11271|Too Curious: A Novel|ht|nyp.33433074864889
11275|Miss Grace of All Souls|ht|mdp.39015009231757
11276|Meg of the Scarlet Foot|ht|nyp.33433075763072
11289|Renshaw Fanning's Quest: A Tale of the High Veldt|pg|32919
11290|Cursed by a Fortune|pg|34537
11290|Cursed by a Fortune|ht|nyp.33433075727101
11291|The Clock Struck One|pg|55689
11293|The Lady from Nowhere: A Detective Story|pg|55960
11293|The Lady from Nowhere: A Detective Story|ht|njp.32101063580284
11301|With the Help of the Angels|ht|nyp.33433075770036
11303|The Argonauts of North Liberty|pg|2703
11304|Abel Drake's Wife: A Novel|ht|uc2.ark+=13960=t10p12p42
11312|The Red-Headed Man|pg|55348
11313|For Love or Crown|ht|uc2.ark+=13960=t8tb10z6q
11314|Poor Jack|ht|hvd.hwkz9q
11320|Clog Shop Chronicles|ht|uc2.ark+=13960=t6d224v2f
11321|Beckside Lights|ht|uc2.ark+=13960=t0bv7pr85
11322|The Scowcroft Critics|ht|uc2.ark+=13960=t5q81j02d
11325|The Minder: The Story of the Courtship, Call and Conflicts of John Ledger, Minder and Minister|ht|uc2.ark+=13960=t5t72mn93
11327|An Algonquin Maiden: A Romance of the Early Days of Upper Canada|pg|8661
11327|An Algonquin Maiden: A Romance of the Early Days of Upper Canada|ht|mdp.39015063516200
11338|Stephen Remarx: The Story of a Venture in Ethics|ht|dul1.ark+=13960=t03x8jh3v
11340|Traits and Stories of Anglo-Indian Life|ht|nyp.33433082452479
11344|The Scarlet Shawl: A Novel|ht|mdp.39015047643328
11345|Greene Ferne Farm|pg|37046
11346|After London: or, Wild England|ht|uc1.$b372446
11347|Amaryllis at the Fair|pg|30087
11347|Amaryllis at the Fair|ht|mdp.39015055237476
11349|Home Influence: A Tale for Mothers and Daughters|ia|homeinfluencetal02agui
11349|Home Influence: A Tale for Mothers and Daughters|pg|36648
11349|Home Influence: A Tale for Mothers and Daughters|ht|uc1.b4104877
11350|Woman's Friendship: A Story of Domestic Life|ht|nyp.33433074945993
11351|The Mother's Recompense: A Sequel to Home Influence|ht|nyp.33433074945928
11352|The Days of Bruce: A Story from Scottish History|ht|nyp.33433074945951
11353|Home Scenes and Heart Studies|pg|56722
11353|Home Scenes and Heart Studies|ht|uc2.ark+=13960=t7fr03d2x
11354|The Vale of Cedars: or, The Martyr|ht|nyp.33433074945910
11355|The Spanish Brothers: A Tale of the Sixteenth Century|pg|40346
11355|The Spanish Brothers: A Tale of the Sixteenth Century|ht|uc2.ark+=13960=t40s0065x
11357|Under the Southern Cross: A Tale of the New World|ht|uc2.ark+=13960=t1vd6td5z
11359|The Czar: A Tale of the First Napoleon|pg|49782
11359|The Czar: A Tale of the First Napoleon|ht|nnc1.cu58402500
11370|By Far Euphrates: A Tale|pg|49915
11370|By Far Euphrates: A Tale|ht|uc1.b3322726
11374|Alice's Adventures in Wonderland|pg|11
11374|Alice's Adventures in Wonderland|ht|uc1.32106006465717
11375|Through the Looking Glass, and What Alice Found There|ht|mdp.39015005765279
11376|Sylvie and Bruno|pg|620
11376|Sylvie and Bruno|ht|mdp.39015057979646
11377|Sylvie and Bruno Concluded|ht|uc2.ark+=13960=t6ww7b09m
11378|A Tangled Tale|pg|29042
11385|A Social Departure: How Orthodocia and I Went Round the World by Ourselves|ht|nc01.ark+=13960=t36117g68
11386|An American Girl in London|pg|45925
11386|An American Girl in London|ht|mdp.39015063546942
11387|The Simple Adventures of a Memsahib|pg|56513
11387|The Simple Adventures of a Memsahib|ht|mdp.39015012319177
11389|The Story of Sonny Sahib|pg|4547
11389|The Story of Sonny Sahib|ht|wu.89098861677
11392|The Path of a Star|pg|5102
11393|On the Other Side of the Latch|ht|nyp.33433074944368
11394|Those Delightful Americans|ht|mdp.39015063546959
11396|The Penance of John Logan, and Two Other Tales|ht|uc2.ark+=13960=t1hh6kn16
11412|Miss Grantley's Girls, and the Stories She Told Them|pg|28996
11415|Through Connemara in a Governess Cart|ht|njp.32101068158946
11416|In the Vine Country|ht|mdp.39015020934843
11417|As It Was Written: A Jewish Musician's Story|pg|52704
11417|As It Was Written: A Jewish Musician's Story|ht|mdp.39015014801909
11418|Two Women or One?: From the MSS. of Dr. Leonard Benarg|ht|mdp.39015059788649
11426|A Naughty Girl: A Story of 1893|ht|uc2.ark+=13960=t9s17wr1h
11427|A Tale of the Thames: With Illustrations in Verse by the Author|ht|nyp.33433074947924
11435|Soldiers of the Queen: or, Jack Fenleigh's Luck. A Story of the Dash to Khartoum|pg|29415
11435|Soldiers of the Queen: or, Jack Fenleigh's Luck. A Story of the Dash to Khartoum|ht|uc2.ark+=13960=t2p55fv55
11438|Mobsley's Mohicans: A Tale of Two Terms|ht|nyp.33433082525878
11443|Aylwin|pg|13454
11443|Aylwin|ht|uc2.ark+=13960=t7tm74q1k
11444|A Roman Mystery|ht|coo.31924013210020
11445|Casting of Nets|ht|coo.31924013209956
11446|The Just and the Unjust|ht|coo.31924013209998
11448|The Majesty of Man|ht|nyp.33433074800818
11455|By Stroke of Sword: A Romance|ht|nyp.33433074921002
11456|Vengeance is Mine|ht|nyp.33433074921028
11458|To Arms!: Being some Passages from the Early Life of Allan Oliphant, Chirurgeon|ht|njp.32101064786898
11459|The Burnish Family|ht|nyp.33433008142022
11460|Toil and Trust: or, The Life-Story of Patty the Workhouse Girl|ht|wu.89098868128
11461|Drift: A Story of Waifs and Strays|ht|nyp.33433008142055
11463|Troubled Waters|ht|nyp.33433008142030
11470|The Gaberlunzie's Wallet|ht|njp.32101066477926
11473|The Coral Island: A Tale of the Pacific Ocean|pg|21721
11473|The Coral Island: A Tale of the Pacific Ocean|ht|mdp.39015078569715
11474|Ungava: A Tale of Esquimaux-Land|pg|21707
11474|Ungava: A Tale of Esquimaux-Land|ht|uc1.b4102978
11475|Martin Rattler: or, A Boy's Adventures in the Forests of Brazil|pg|13290
11475|Martin Rattler: or, A Boy's Adventures in the Forests of Brazil|ht|nyp.33433082524731
11477|The World of Ice: or, Adventures in the Polar Regions|pg|11602
11477|The World of Ice: or, Adventures in the Polar Regions|ht|mdp.39015020934884
11478|The Dog Crusoe: A Tale of the Western Prairies|ht|mdp.39015078568923
11479|The Red Eric: or, The Whaler's Last Cruise. A Tale|pg|21714
11479|The Red Eric: or, The Whaler's Last Cruise. A Tale|ht|njp.32101066477876
11480|The Golden Dream: or, Adventures in the Far West|pg|21734
11481|The Gorilla Hunters: A Tale of the Wilds of Africa|pg|21736
11482|The Wild Man of the West: A Tale of the Rocky Mountains|pg|24617
11482|The Wild Man of the West: A Tale of the Rocky Mountains|ht|uc1.b248091
11483|Gascoyne, the Sandal-Wood Trader: A Tale of the Pacific|pg|15689
11484|The Lifeboat: A Tale of our Coast Heroes|pg|21744
11485|Freaks on the Fells: or, Three Months' Rustication. And Why I did not Become a Sailor|pg|23505
11485|Freaks on the Fells: or, Three Months' Rustication. And Why I did not Become a Sailor|ht|uc1.b248086
11486|The Lighthouse: Being the Story of a Great Fight between Man and the Sea|pg|15124
11487|Shifting Winds: A Tough Yarn.|pg|21702
11488|Silver Lake: or, Lost in the Snow|pg|21703
11489|Fighting the Flames: A Tale of the London Fire Brigade|pg|23380
11489|Fighting the Flames: A Tale of the London Fire Brigade|ht|uc2.ark+=13960=t06w97g82
11490|Erling the Bold: A Tale of the Norse Sea-Kings|pg|21730
11490|Erling the Bold: A Tale of the Norse Sea-Kings|ht|wu.89087924551
11491|The Floating Light of the Goodwin Sands: A Tale|pg|21735
11491|The Floating Light of the Goodwin Sands: A Tale|ht|mdp.39076002449697
11492|The Iron Horse: or, Life on the Line. A Tale of the Grand National Trunk Railway|pg|21740
11493|The Norsemen in the West: or, America Before Columbus|pg|21753
11493|The Norsemen in the West: or, America Before Columbus|ht|uc1.b248089
11494|The Pioneers.: A Tale of the Western Wilderness|pg|21691
11494|The Pioneers.: A Tale of the Western Wilderness|ht|uc2.ark+=13960=t4hm56v0b
11495|Black Ivory: A Tale of Adventure among the Slavers of East Africa|pg|21748
11495|Black Ivory: A Tale of Adventure among the Slavers of East Africa|ht|uc1.b4104223
11496|Life in the Red Brigade: A Story for Boys|pg|21695
11497|The Pirate City: An Algerine Tale|pg|21692
11497|The Pirate City: An Algerine Tale|ht|nyp.33433066604442
11498|Under the Waves: or, Diving in Deep Waters. A Tale|pg|23493
11498|Under the Waves: or, Diving in Deep Waters. A Tale|ht|uc2.ark+=13960=t9c53gt3j
11499|Rivers of Ice: A Tale Illustrative of Alpine Adventure and Glacier Action|pg|21698
11500|The Settler and the Savage: A Tale of Peace and War in South Africa|pg|21701
11501|Jarwin and Cuffy: A Tale|pg|21742
11502|In the Track of the Troops: A Tale of Modern War|pg|21705
11502|In the Track of the Troops: A Tale of Modern War|ht|uc1.b3322280
11503|Digging for Gold: or, Adventures in California|pg|21727
11503|Digging for Gold: or, Adventures in California|ht|nnc1.1002231123
11504|The Red Man's Revenge: A Tale of the Red River Flood|pg|21697
11505|Philosopher Jack: A Tale of the Southern Seas|pg|21756
11506|Post Haste: A Tale of Her Majesty's Mails|pg|21693
11507|The Lonely Island: or, The Refuge of the Mutineers|pg|21747
11508|Hunting the Lions: or, The Land of the Negro|pg|21739
11509|My Doggie and I|pg|21752
11510|The Giant of the North: or, Pokings Round the Pole|pg|21733
11511|The Battery and the Boiler: or, Adventures in the Laying of the Submarine Cables|pg|21716
11511|The Battery and the Boiler: or, Adventures in the Laying of the Submarine Cables|ht|uc2.ark+=13960=t0ks6p45r
11512|The Madman and the Pirate|pg|21813
11513|Dusty Diamonds Cut and Polished: A Tale of City-Arab Life and Adventure|pg|21729
11513|Dusty Diamonds Cut and Polished: A Tale of City-Arab Life and Adventure|ht|uc1.b248087
11515|Twice Bought: A Tale of the Oregon Gold Fields|pg|21706
11516|The Rover of the Andes: A Tale of Adventure in South America|pg|21699
11516|The Rover of the Andes: A Tale of Adventure in South America|ht|uc2.ark+=13960=t82j6cd48
11517|The Island Queen: A Tale of the Southern Hemisphere|pg|21741
11518|Deep Down: A Tale of the Cornish Mines|ht|nyp.33433082524749
11519|Red Rooney: or, The Last of the Crew|pg|21696
11520|The Big Otter: A Tale of the Great Nor'West|pg|21718
11521|Blue Lights: or, Hot Work in the Soudan. A Tale of Soldier Life|pg|21719
11522|The Middy and the Moors: An Algerine Story|pg|21751
11522|The Middy and the Moors: An Algerine Story|ht|uc2.ark+=13960=t0wp9tk54
11523|Blown to Bits: or, The Lonely Man of Rakata. A Tale of the Malay Archipelago|pg|23371
11524|The Crew of the Water Wagtail: A Story of Newfoundland|pg|21710
11524|The Crew of the Water Wagtail: A Story of Newfoundland|ht|uc1.b4670322
11526|Charlie to the Rescue: A Tale of the Sea and the Rockies|pg|21720
11526|Charlie to the Rescue: A Tale of the Sea and the Rockies|ht|nyp.33433082524756
11527|The Buffalo Runners: A Tale of the Red River Plains|pg|23372
11527|The Buffalo Runners: A Tale of the Red River Plains|ht|uc1.b248074
11529|The Hot Swamp: A Romance of Old Albion|pg|21757
11530|Hunted and Harried: A Tale of the Scottish Covenanters|pg|21738
11531|The Walrus Hunters: A Romance of the Realms of Ice|pg|21709
11531|The Walrus Hunters: A Romance of the Realms of Ice|ht|uc1.b248090
11532|The Gathering of Brother Hilarius|ht|mdp.39015059389539
11537|Cluny Macpherson: A Tale of Brotherly Love|ht|njp.32101067629012
11538|Jan Vedder's Wife|pg|32144
11538|Jan Vedder's Wife|ht|uva.x030748977
11539|The Lost Silver of Briffault|ht|nyp.33433084129935
11540|Between Two Loves: A Tale of the West Riding|ht|mdp.39015063552098
11541|The Bow of Orange Ribbon: A Romance of New York|pg|17173
11541|The Bow of Orange Ribbon: A Romance of New York|ht|mdp.39015029714345
11543|A Daughter of Fife|pg|7062
11543|A Daughter of Fife|ht|nyp.33433084130008
11544|Paul and Christina|ht|njp.32101067628964
11545|A Border Shepherdess: A Romance of Eskdale|ht|njp.32101071961799
11546|The Squire of Sandal-Side|pg|16258
11546|The Squire of Sandal-Side|ht|nyp.33433084129034
11547|The Household of McNeil|ht|uc2.ark+=13960=t8cf9jw12
11549|Feet of Clay|ht|uc2.ark+=13960=t7qn5zw8s
11550|Friend Olivia|ht|nyp.33433084129992
11551|The Last of the Macallisters|ht|nnc1.1002156652
11552|Scottish Sketches|pg|14494
11552|Scottish Sketches|ht|nyp.33433074800404
11553|Woven of Love and Glory|ht|uc1.b249548
11554|Love for an Hour is Love Forever|ht|nyp.33433074833439
11555|The Beads of Tasmer|ht|uc2.ark+=13960=t3901zt42
11556|A Singer from the Sea|pg|29909
11556|A Singer from the Sea|ht|nyp.33433074800479
11557|The Preacher's Daughter: A Domestic Romance|ht|wu.89098869969
11558|A Rose of a Hundred Leaves: A Love Story|pg|33599
11558|A Rose of a Hundred Leaves: A Love Story|ht|nyp.33433074800412
11559|The Lone House|ht|uc2.ark+=13960=t2r49gj1d
11561|Bernicia|ht|njp.32101067629038
11562|Prisoners of Conscience|pg|31835
11562|Prisoners of Conscience|ht|nyp.33433074800313
11563|A Knight of the Nets|pg|9374
11563|A Knight of the Nets|ht|mdp.39015063552106
11564|I, Thou, and the Other One: A Love Story|pg|34628
11564|I, Thou, and the Other One: A Love Story|ht|nyp.33433074833470
11565|Trinity Bells: A Tale of Old New York|ht|uc2.ark+=13960=t6vx06m02
11566|Was it Right to Forgive?: A Domestic Romance|ht|nyp.33433074800289
11567|Souls of Passage|ht|nyp.33433074800495
11568|The Maid of Maiden Lane: A Love Story|pg|5757
11568|The Maid of Maiden Lane: A Love Story|ht|mdp.39015063956299
11569|She Loved a Sailor|ht|uc2.ark+=13960=t1jh3d91t
11576|In Old New York: A Romance|ht|uc1.b248458
11577|The Sign of the Cross|ht|uc2.ark+=13960=t7sn02r03
11578|The Daughters of Babylon: A Novel|ht|nyp.33433074936935
11579|Barrington|ht|uc1.b3324541
11589|Good in Every Thing: or, The Early History of Gilbert Harland|ht|nyp.33433074824396
11590|The Battle of Dorking: Reminiscences of a Volunteer|ht|wu.89035560457
11594|The Arbiter: A Novel|pg|24794
11595|Eda Morton and her Cousins: or, School-room Days|ht|njp.32101067707768
11609|Audrey Craven|pg|29766
11609|Audrey Craven|ht|mdp.39015013735850
11610|Mr. and Mrs. Nevill Tyson|ht|nyp.33433075765275
11611|Disturbing Elements|ht|nyp.33433074939970
11612|Potsherds|ht|coo.31924013435007
11624|Adventures in Thule: Three Stories for Boys|ht|nnc1.cu58510893
11626|Briseis|ht|uc1.b3321705
11629|A Bunch of Shamrocks: Being a Collection of Irish Tales and Sketches|ht|nyp.33433075786230
11632|A Son of the Forge|ht|nyp.33433074967054
11636|The Confessions of an Elderly Gentleman|ht|mdp.39015063754124
11637|The Confessions of an Elderly Lady|ht|njp.32101066454966
11651|The Boy Slaves|pg|24503
11651|The Boy Slaves|ht|uc1.b3331847
11658|A Peep at the Pixies: or, Legends of the West|ht|nyp.33433082300561
11664|The Layrock of Langley-side: A Lancashire Story|ht|uc1.b4113045
11671|Tales and Sketches of Lancashire Life|ht|njp.32101067630523
11673|Numa Roumestan: or, Joy Abroad and Grief at Home|ht|nyp.33433075816367
11679|Disenchantment: An Every-day Story|ht|wu.89098861685
11682|The Threatening Eye|pg|40278
11687|Prince Zilah|ht|uc2.ark+=13960=t00001p43
11689|Crime and Punishment: A Russian Realistic Novel|pg|2554
11689|Crime and Punishment: A Russian Realistic Novel|ht|pst.000030473416
11690|Injury and Insult|ht|uc1.b319108
11691|The Friend of the Family: and The Gambler|ht|uc1.b3942310
11697|Anna Karenina: A Russian Realistic Novel|pg|13214
11697|Anna Karenina: A Russian Realistic Novel|ht|uc2.ark+=13960=t6c24sp11
11698|A Hero of Our Time|pg|913
11698|A Hero of Our Time|ht|uc1.b5296851
11700|My Brother Yves|ht|mdp.39015033456594
11702|Baboe Dalima: or, The Opium Fiend|ht|mdp.39015028625682
11705|The Confession of Stephen Whapshare|ht|nyp.33433074930383
11706|The Engrafted Rose: A Novel|ht|nyp.33433074930391
11711|The Gordian Knot: A Story of Good and of Evil|ht|njp.32101067631091
11717|The House with the Green Shutters|pg|25876
11717|The House with the Green Shutters|ht|inu.32000007094677
11718|Gabriel Denver|ht|uc2.ark+=13960=t39z96h2n
11721|Tales of South Africa|pg|32914
11723|From Veldt Camp Fires: Stories of Southern Africa|pg|38168
11723|From Veldt Camp Fires: Stories of Southern Africa|ht|uc2.ark+=13960=t6445jv94
11724|Sir Quixote of the Moors: Being Some Accounts of an Episode in the Life of the Sieur de Rohaine|ht|uc2.ark+=13960=t1rf5sg5g
11727|John Burnet of Barns: A Romance|pg|40014
11727|John Burnet of Barns: A Romance|ht|uc2.ark+=13960=t6930w82k
11729|The Half-Hearted|pg|17047
11729|The Half-Hearted|ht|inu.30000003133299
11730|The Cruise of the "Cachalot": Round the World after Sperm Whales|ht|uc1.b794341
11731|Deep-Sea Plunderings: A Collection of Stories of the Sea|ht|uc1.b3810846
11732|The Apostles of the South East|ht|njp.32101066121169
11733|Idylls of the Sea and Other Marine Sketches|ht|uc1.b3810849
11736|Ring o' Rushes|ht|nyp.33433074938782
11737|The Charmer: A Seaside Comedy|ht|nyp.33433074938766
11738|The Barrys|ht|nyp.33433074931258
11739|Irish Pastorals|ht|njp.32101066121144
11761|That Lass o' Lowries: A Lancashire Story|ht|uc1.b4104982
11762|Theo: A Love Story|pg|27990
11762|Theo: A Love Story|ht|wu.89098013899
11769|Little Lord Fauntleroy|pg|23710
11769|Little Lord Fauntleroy|ht|uva.x000242164
